Image,User inventory item ID,Name,Needs To Be Reordered,Has Been Reordered,Link,Estimated Value (USD),From Box,Sourced From,Tracking Link,Fulfilled,Notes,Prize ID
https://images.pokemontcg.io/cel25c/15_C_hires.png,46ff4455-a9dc-4f81-afa6-0f2e277c7e1c,Rockets Zapdos,false,false,https://prices.pokemontcg.io/tcgplayer/cel25c-15_A3,0.6301369863013699,Celebrations: Classic Collection!,,,false,,6710f86b-3696-407f-aad7-5eaa5dc5ad5a
https://images.pokemontcg.io/cel25c/15_C_hires.png,1078198f-d961-4633-9dae-05051f10f360,Rockets Zapdos,false,false,https://prices.pokemontcg.io/tcgplayer/cel25c-15_A3,0.6301369863013699,Celebrations: Classic Collection!,,,false,,6710f86b-3696-407f-aad7-5eaa5dc5ad5a
https://images.pokemontcg.io/cel25c/15_C_hires.png,1a944855-d779-4fb9-b5d1-9937b30d6e80,Rockets Zapdos,false,false,https://prices.pokemontcg.io/tcgplayer/cel25c-15_A3,0.6301369863013699,Celebrations: Classic Collection!,,,false,,6710f86b-3696-407f-aad7-5eaa5dc5ad5a
https://images.pokemontcg.io/cel25c/15_C_hires.png,2cc4a9ae-799b-4e8d-aa6d-3d3d115423ee,Rockets Zapdos,false,false,https://prices.pokemontcg.io/tcgplayer/cel25c-15_A3,0.6301369863013699,Celebrations: Classic Collection!,,,false,,6710f86b-3696-407f-aad7-5eaa5dc5ad5a
https://images.pokemontcg.io/cel25c/15_C_hires.png,822f8d0d-99fe-413c-9b76-cfaa9b670390,Rockets Zapdos,false,false,https://prices.pokemontcg.io/tcgplayer/cel25c-15_A3,0.6301369863013699,Celebrations: Classic Collection!,,,false,,6710f86b-3696-407f-aad7-5eaa5dc5ad5a
https://images.pokemontcg.io/cel25c/15_C_hires.png,c99b1d2c-d94e-4844-971d-cdc8150b8d42,Rockets Zapdos,false,false,https://prices.pokemontcg.io/tcgplayer/cel25c-15_A3,0.6301369863013699,Celebrations: Classic Collection!,,,false,,6710f86b-3696-407f-aad7-5eaa5dc5ad5a
https://images.pokemontcg.io/cel25c/15_C_hires.png,c54100da-ef23-47b8-8bf3-6d5450d95d55,Rockets Zapdos,false,false,https://prices.pokemontcg.io/tcgplayer/cel25c-15_A3,0.6301369863013699,Celebrations: Classic Collection!,,,false,,6710f86b-3696-407f-aad7-5eaa5dc5ad5a
https://images.pokemontcg.io/cel25c/15_C_hires.png,4481bcaf-de0e-4157-8581-3fad5a63915a,Rockets Zapdos,false,false,https://prices.pokemontcg.io/tcgplayer/cel25c-15_A3,0.6301369863013699,Celebrations: Classic Collection!,,,false,,6710f86b-3696-407f-aad7-5eaa5dc5ad5a
https://images.pokemontcg.io/cel25c/15_C_hires.png,a09592b5-acea-4cfe-8f97-f38ea28e0371,Rockets Zapdos,false,false,https://prices.pokemontcg.io/tcgplayer/cel25c-15_A3,0.6301369863013699,Celebrations: Classic Collection!,,,false,,6710f86b-3696-407f-aad7-5eaa5dc5ad5a
https://images.pokemontcg.io/cel25c/15_C_hires.png,11fefe8f-626b-4438-ae3f-8a87aba17533,Rockets Zapdos,false,false,https://prices.pokemontcg.io/tcgplayer/cel25c-15_A3,0.6301369863013699,Celebrations: Classic Collection!,,,false,,6710f86b-3696-407f-aad7-5eaa5dc5ad5a
https://images.pokemontcg.io/cel25c/15_C_hires.png,5b117a2d-530b-4912-989d-d4016fea6fed,Rockets Zapdos,false,false,https://prices.pokemontcg.io/tcgplayer/cel25c-15_A3,0.6301369863013699,Celebrations: Classic Collection!,,,false,,6710f86b-3696-407f-aad7-5eaa5dc5ad5a
https://images.pokemontcg.io/cel25c/97_A_hires.png,f7307874-bc14-4234-a653-4f8d5150a910,Xerneas EX,false,false,https://prices.pokemontcg.io/tcgplayer/cel25c-97_A,2.184931506849315,Celebrations: Classic Collection!,,,false,,ec6f3a40-78b2-4a2b-9a0f-3762ceafdd0c
